OID_,Id,gridcode,Shape_Length,Shape_Area,CH_mean,ARVI_mean,ARVI_med,ARVI_max,EVI_mean,EVI_med,EVI_max,NDVI_mean,NDVI_med,NDVI_max,SAVI_mean,SAVI_med,SAVI_max,Veg_class
2153,2153,2153,10.200000004842877,3.179999999962747,0.0133333,0.0986730,0.0416387,0.2252481,0.2068854,0.1767157,0.2679410,0.3014583,0.2563791,0.3985542,0.2186744,0.1937910,0.2711475,woody
2154,2154,2154,16.800000002607703,2.299999999161810,0.0166667,-0.0176921,-0.0276520,0.0714653,0.1437237,0.1289351,0.1950946,0.2077553,0.1938272,0.2864197,0.1602240,0.1433063,0.2117647,woody
2155,2155,2155,14.199999999254942,2.320000000502914,0.0100000,0.1764455,0.1764455,0.1764455,0.2348570,0.2348570,0.2348570,0.3563725,0.3563725,0.3563725,0.2401982,0.2401982,0.2401982,woody
2156,2156,2156,12.200000004842877,3.279999999962747,0.0150000,0.2695143,0.2622411,0.4057143,0.2751033,0.2655210,0.3289866,0.4246045,0.4185450,0.5194118,0.2736729,0.2648982,0.3153572,woody
2157,2157,2157,9.800000000745058,3.040000000074506,0.0133333,0.1723558,0.0960528,0.4254115,0.2537780,0.2409410,0.3550589,0.3553611,0.3053104,0.5364569,0.2587643,0.2541173,0.3372255,woody
2158,2158,2158,19.000000001862645,4.459999998714775,0.0157143,0.2918724,0.3481263,0.5696131,0.2880405,0.2764914,0.4154624,0.4492148,0.4876779,0.6477913,0.2895052,0.2933320,0.3914368,woody
2159,2159,2159,13.600000005215406,4.260000000018627,0.0133333,0.3007411,0.2298471,0.4936537,0.3225935,0.2747288,0.4340015,0.4573935,0.4089510,0.5971886,0.3171867,0.2808739,0.4049967,woody
2160,2160,2160,26.999999990686774,12.019999999664725,0.0150000,0.3348721,0.3619959,0.4587795,0.3084849,0.3207504,0.3654112,0.4708022,0.4939277,0.5589244,0.3002556,0.3095320,0.3468279,woody
2161,2161,2161,14.600000005215406,4.779999999962747,0.0100000,0.1161834,0.0231605,0.4021441,0.2087783,0.1704727,0.3468844,0.3151816,0.2464491,0.5324251,0.2197152,0.1886386,0.3380623,woody
2162,2162,2162,21.800000004470348,5.889999999795109,0.0120000,0.3034019,0.2444974,0.5011948,0.2900249,0.2920536,0.3599338,0.4532976,0.4199095,0.5925222,0.2887911,0.2955414,0.3439186,woody
2163,2163,2163,15.199999997392297,3.110000001322478,0.0100000,0.0768166,0.0768166,0.1845719,0.1979115,0.1979115,0.2484511,0.2872622,0.2872622,0.3686421,0.2121663,0.2121663,0.2552229,woody
2164,2164,2164,15.599999999627471,5.019999998547137,0.0120000,0.2109301,0.1983667,0.4454976,0.2518439,0.2475520,0.3606714,0.3816213,0.3788329,0.5570052,0.2542502,0.2540911,0.3455313,woody
2165,2165,2165,9.999999998137355,2.939999998770654,0.0200000,0.0399306,0.0399306,0.0399306,0.1706178,0.1706178,0.1706178,0.2502609,0.2502609,0.2502609,0.1836891,0.1836891,0.1836891,woody
2166,2166,2166,13.000000007450581,2.029999999403953,0.0200000,0.3171775,0.3171775,0.3171775,0.3045940,0.3045940,0.3045940,0.4670548,0.4670548,0.4670548,0.3015720,0.3015720,0.3015720,woody
2167,2167,2167,34.000000000000000,4.739999999236315,0.0166667,0.2672846,0.3998801,0.4361460,0.2588741,0.3027400,0.3351070,0.4169455,0.5113268,0.5444513,0.2572855,0.2929543,0.3224401,woody
2168,2168,2168,11.800000000745058,3.859999999646097,0.0100000,0.3700551,0.3974390,0.4751651,0.3221516,0.3517978,0.3565131,0.5005258,0.5277338,0.5674192,0.3133657,0.3370380,0.3411109,woody
2169,2169,2169,22.999999994412065,3.510000000949949,0.0150000,0.0791047,0.0791047,0.2421360,0.1842682,0.1842682,0.2531074,0.2786592,0.2786592,0.4009901,0.1941319,0.1941319,0.2532422,woody
2170,2170,2170,7.800000000745058,2.200000000745058,0.0150000,0.2926466,0.2926466,0.4921039,0.3034547,0.3034547,0.4007584,0.4364747,0.4364747,0.5823879,0.2932664,0.2932664,0.3716387,woody
2171,2171,2171,17.600000001490116,3.130000000335276,0.0100000,0.1317912,0.1317912,0.2253451,0.2095701,0.2095701,0.2411787,0.3235681,0.3235681,0.3894325,0.2193566,0.2193566,0.2436167,non-woody
2172,2172,2172,16.799999998882413,3.740000000819564,0.0066667,0.1545364,0.1794643,0.2110187,0.2134329,0.2237113,0.2287418,0.3341462,0.3510611,0.3713949,0.2191492,0.2254108,0.2311188,non-woody
2173,2173,2173,12.800000002607703,2.129999998752028,0.0100000,0.3468262,0.3468262,0.4788377,0.2894360,0.2894360,0.3332809,0.4773589,0.4773589,0.5674590,0.2842645,0.2842645,0.3183298,woody
2174,2174,2174,22.399999996647239,6.020000001154840,0.0120000,0.3209893,0.2739496,0.5180309,0.3129907,0.3012245,0.3821387,0.4682572,0.4390128,0.6024169,0.3080302,0.3011721,0.3599278,woody
2175,2175,2175,11.800000013783574,4.300000000745058,0.0125000,0.3391542,0.2958614,0.5534829,0.3347071,0.3316606,0.3978065,0.4838602,0.4584279,0.6264877,0.3275853,0.3281375,0.3720551,woody
2176,2176,2176,25.599999999627471,6.640000000912696,0.0125000,0.0377381,0.0308413,0.0762160,0.1698328,0.1672354,0.1846039,0.2521563,0.2473380,0.2816420,0.1847940,0.1839183,0.1973894,woody
2177,2177,2177,21.800000002607703,11.190000000353903,0.0100000,0.2717191,0.3446643,0.4769888,0.2578896,0.2878087,0.3415460,0.4188794,0.4699970,0.5677775,0.2557351,0.2794277,0.3253615,woody
2178,2178,2178,46.600000021979213,7.459999998714775,0.0120000,0.1076655,0.0891176,0.2082331,0.1837175,0.1743882,0.2180093,0.2935725,0.2737516,0.3726086,0.1906723,0.1800674,0.2219342,woody
2179,2179,2179,24.999999996274710,3.669999999664724,0.0133333,0.0441218,0.0382039,0.0714997,0.1655994,0.1654508,0.1760769,0.2510233,0.2489654,0.2709662,0.1776268,0.1787614,0.1863424,non-woody
2180,2180,2180,17.800000000745058,3.199999999534339,0.0133333,0.0257092,0.0183439,0.0572758,0.1662764,0.1581563,0.1922346,0.2430408,0.2356979,0.2739223,0.1817424,0.1732946,0.2089354,woody
2181,2181,2181,23.799999997019768,7.920000000968575,0.0150000,0.0755931,0.0664460,0.3796168,0.1696060,0.1612439,0.3091149,0.2670954,0.2582267,0.4918919,0.1768012,0.1690789,0.2949580,woody
2182,2182,2182,19.000000000000000,4.620000000596047,0.0166667,0.2668260,0.3744293,0.4324853,0.2729897,0.3261299,0.3378860,0.4211102,0.5045821,0.5419801,0.2709940,0.3168818,0.3245825,woody
2183,2183,2183,32.800000008195639,10.740000000167639,0.0162500,0.0325974,0.0209596,0.1131263,0.1589420,0.1572741,0.1849206,0.2380201,0.2308117,0.2931261,0.1699318,0.1699357,0.1897806,non-woody
2184,2184,2184,15.399999994784594,3.169999999571592,0.0166667,0.0073324,0.0119047,0.0432625,0.1587961,0.1656301,0.1720907,0.2320403,0.2376330,0.2594178,0.1766557,0.1843681,0.1879653,woody
2185,2185,2185,21.799999991431832,8.349999999627471,0.0150000,0.4005913,0.3909663,0.5299720,0.3366542,0.3308719,0.3967917,0.5194700,0.5138946,0.6045828,0.3232769,0.3194309,0.3673251,woody
2186,2186,2186,24.199999993667006,5.279999998565764,0.0142857,0.0925633,0.0746844,0.2755504,0.1835505,0.1685177,0.2833613,0.2827852,0.2643505,0.4299819,0.1907890,0.1755461,0.2805402,woody
2187,2187,2187,10.000000001862645,2.389999999981374,0.0100000,0.1148048,0.1148048,0.1148048,0.2088374,0.2088374,0.2088374,0.3147937,0.3147937,0.3147937,0.2206775,0.2206775,0.2206775,woody
2188,2188,2188,12.200000002980232,2.870000000223517,0.0100000,0.0986291,0.0986291,0.0986291,0.2002092,0.2002092,0.2002092,0.3024831,0.3024831,0.3024831,0.2131496,0.2131496,0.2131496,woody
2189,2189,2189,11.800000006332994,4.230000000614673,0.0175000,0.2783139,0.3022495,0.4925064,0.2837534,0.2844598,0.3951340,0.4366473,0.4544204,0.5916230,0.2835339,0.2844414,0.3732182,woody
2190,2190,2190,23.999999998137355,11.180000001173466,0.0108333,0.2375355,0.2652526,0.4225657,0.2396395,0.2595927,0.3078885,0.3957896,0.4213151,0.5299203,0.2417986,0.2583949,0.2985765,woody
2191,2191,2191,13.200000001117587,2.299999999813735,0.0100000,0.0681636,0.0681636,0.0681636,0.1993196,0.1993196,0.1993196,0.2790475,0.2790475,0.2790475,0.2135299,0.2135299,0.2135299,woody
2192,2192,2192,11.800000006332994,2.180000000800937,0.0200000,0.0112513,0.0112513,0.0112513,0.1538162,0.1538162,0.1538162,0.2291753,0.2291753,0.2291753,0.1688378,0.1688378,0.1688378,non-woody
2193,2193,2193,19.000000009313226,5.439999998863787,0.0150000,0.1202326,0.0794279,0.3436025,0.2157776,0.2016109,0.3118444,0.3159387,0.2883253,0.4800219,0.2253634,0.2155688,0.3040212,woody
2194,2194,2194,10.199999995529652,2.689999999981374,0.0200000,0.3039705,0.3039705,0.3039705,0.3150223,0.3150223,0.3150223,0.4583839,0.4583839,0.4583839,0.3106568,0.3106568,0.3106568,woody
2195,2195,2195,20.000000000000000,7.169999999664724,0.0128571,0.3385012,0.3836699,0.4871505,0.2872783,0.2991032,0.3681814,0.4668273,0.5023832,0.5761748,0.2801963,0.2910887,0.3461815,woody
2196,2196,2196,10.000000001862645,2.629999999217689,0.0200000,0.1098361,0.1098361,0.2372764,0.2066990,0.2066990,0.2587925,0.3057133,0.3057133,0.4040084,0.2164724,0.2164724,0.2613740,woody
2197,2197,2197,12.600000008940697,2.799999999720603,0.0100000,0.2847767,0.2847767,0.3875477,0.2961257,0.2961257,0.3337407,0.4423924,0.4423924,0.5154038,0.2947126,0.2947126,0.3237824,woody
2198,2198,2198,9.200000002980232,2.310000001136213,0.0100000,0.1837213,0.1837213,0.1968833,0.2549336,0.2549336,0.2664995,0.3658866,0.3658866,0.3760105,0.2596563,0.2596563,0.2695521,woody
2199,2199,2199,15.999999996274710,4.100000000651925,0.0133333,0.2615529,0.2228151,0.4466306,0.2905641,0.2904622,0.3794442,0.4213371,0.3982747,0.5597984,0.2873108,0.2911412,0.3610193,woody
2200,2200,2200,11.599999999627471,2.090000000353903,0.0200000,0.0969722,0.0969722,0.1008072,0.2000013,0.2000013,0.2027857,0.2972091,0.2972091,0.3002217,0.2110545,0.2110545,0.2135646,woody
2201,2201,2201,17.400000011548400,7.119999999664724,0.0166667,0.3289229,0.3664150,0.4475761,0.2881184,0.3050004,0.3453860,0.4604781,0.4877971,0.5455913,0.2804255,0.2930063,0.3267452,woody
2202,2202,2202,9.599999994039536,2.909999999646097,0.0100000,-0.0036575,-0.0595208,0.1136645,0.1563084,0.1276876,0.2194809,0.2173208,0.1700722,0.3144169,0.1713831,0.1442784,0.2308281,woody
2203,2203,2203,12.399999998509884,3.709999999739229,0.0100000,0.2160548,0.2160548,0.2595882,0.2725069,0.2725069,0.2993993,0.3905313,0.3905313,0.4227086,0.2743003,0.2743003,0.2962924,woody
2204,2204,2204,19.999999994412065,2.569999998919666,0.0150000,0.0969403,0.0969403,0.1050124,0.2109323,0.2109323,0.2180782,0.3024473,0.3024473,0.3040936,0.2241616,0.2241616,0.2336291,non-woody
2205,2205,2205,58.800000000745058,58.149999999161807,0.0125000,0.1359046,0.1395208,0.2402835,0.2147651,0.2164151,0.2691341,0.3234290,0.3279373,0.3983051,0.2218873,0.2240866,0.2725416,woody
2206,2206,2206,18.000000000000000,3.420000000782311,0.0100000,0.2205481,0.3532366,0.3824666,0.2333954,0.2923123,0.2951795,0.3793518,0.4836341,0.4934189,0.2336208,0.2841035,0.2867941,woody
2207,2207,2207,588.199999980628490,1385.550000003445803,0.0130564,0.2138323,0.2133195,0.5118755,0.2397832,0.2349048,0.4348865,0.3731709,0.3699986,0.5849617,0.2389313,0.2349834,0.3922924,woody
2208,2208,2208,11.999999998137355,2.179999999590218,0.0100000,0.1417494,0.1417494,0.1417494,0.1922209,0.1922209,0.1922209,0.3070735,0.3070735,0.3070735,0.1929692,0.1929692,0.1929692,non-woody
2209,2209,2209,17.200000004842877,2.700000001024455,0.0100000,0.0665300,0.0665300,0.0972067,0.1635175,0.1635175,0.1769839,0.2587031,0.2587031,0.2803129,0.1712333,0.1712333,0.1825127,non-woody
2210,2210,2210,14.000000001862645,5.410000000577420,0.0150000,0.3535345,0.4132489,0.4323797,0.2693469,0.2906812,0.3015885,0.4686440,0.5113407,0.5240402,0.2615814,0.2795204,0.2879863,woody
2211,2211,2211,12.799999991431832,2.819999999664724,0.0200000,0.1725558,0.1725558,0.1725558,0.2657851,0.2657851,0.2657851,0.3674735,0.3674735,0.3674735,0.2755776,0.2755776,0.2755776,woody
2212,2212,2212,14.000000000000000,5.030000000428409,0.0100000,0.2066008,0.1471500,0.4281936,0.2632674,0.2436959,0.3494515,0.3818817,0.3420787,0.5393387,0.2665756,0.2530783,0.3335684,non-woody
2213,2213,2213,9.999999998137355,2.019999999664724,0.0200000,0.4683132,0.4683132,0.4683132,0.4128139,0.4128139,0.4128139,0.5587435,0.5587435,0.5587435,0.3747098,0.3747098,0.3747098,woody
2214,2214,2214,10.800000002607703,3.329999999031425,0.0150000,0.3512440,0.3250158,0.4902070,0.3200912,0.3206651,0.3726187,0.4867939,0.4698582,0.5785418,0.3113831,0.3140896,0.3496537,woody
2215,2215,2215,16.799999991431832,4.750000000279397,0.0125000,0.0984462,0.1164909,0.2484534,0.2098513,0.2211463,0.2936425,0.3000098,0.3176067,0.4211722,0.2198166,0.2325394,0.2957881,woody
2216,2216,2216,22.399999998509884,5.440000000353902,0.0100000,0.4340447,0.4213767,0.5338010,0.3338452,0.3279458,0.3610015,0.5361326,0.5235546,0.6038680,0.3182647,0.3150886,0.3396050,woody
2217,2217,2217,21.799999995157123,7.590000000167638,0.0171429,0.2835309,0.3750951,0.4477297,0.2893533,0.3264605,0.3618738,0.4356804,0.5069484,0.5544218,0.2865008,0.3182136,0.3440431,woody
2218,2218,2218,20.599999995902181,6.549999999720603,0.0133333,0.3762159,0.4282442,0.5474675,0.3155939,0.3391113,0.3823737,0.5009878,0.5398161,0.6212266,0.3064760,0.3258869,0.3599485,woody
2219,2219,2219,30.599999995902181,2.449999999906868,0.0000000,0.1296600,0.1296600,0.2286473,0.2007636,0.2007636,0.2309030,0.3197871,0.3197871,0.3905734,0.2105354,0.2105354,0.2342456,woody
2220,2220,2220,21.199999999254942,9.189999999143183,0.0112500,0.3071277,0.3072566,0.3812515,0.2920538,0.2884333,0.3518244,0.4462302,0.4473001,0.5055781,0.2837887,0.2818593,0.3344142,woody
2221,2221,2221,14.199999989941716,2.179999998565763,0.0100000,0.1251682,0.1251682,0.1251682,0.2340888,0.2340888,0.2340888,0.3238321,0.3238321,0.3238321,0.2441305,0.2441305,0.2441305,woody
2222,2222,2222,19.799999993294477,4.149999998975545,0.0150000,0.2426625,0.2426625,0.3272896,0.2775401,0.2775401,0.3158275,0.4119794,0.4119794,0.4727882,0.2794052,0.2794052,0.3097330,woody
2223,2223,2223,11.000000000000000,2.589999999608845,0.0100000,0.2968919,0.2606759,0.3837504,0.2682593,0.2512778,0.3084562,0.4375569,0.4128009,0.4996954,0.2642068,0.2508922,0.2970297,non-woody
2224,2224,2224,13.800000000745058,4.119999999199063,0.0133333,0.3539782,0.3363386,0.4519120,0.3131680,0.3057174,0.3409004,0.4831340,0.4715941,0.5469136,0.3031771,0.2973568,0.3225729,woody
2225,2225,2225,13.800000004470348,3.470000000130385,0.0100000,0.2290439,0.1737576,0.4414468,0.2632920,0.2601679,0.3285287,0.3982216,0.3645054,0.5444728,0.2669325,0.2681411,0.3155376,non-woody
2226,2226,2226,15.800000002607703,3.360000000111759,0.0125000,0.2510117,0.2492772,0.4063483,0.2491946,0.2462576,0.3176323,0.4002486,0.3962539,0.5146289,0.2462698,0.2444440,0.3039287,woody
2227,2227,2227,27.200000002980232,7.750000000558794,0.0071429,0.1182920,0.1299294,0.2153407,0.2044519,0.2140537,0.2464958,0.3095249,0.3226433,0.3740911,0.2125259,0.2213886,0.2538986,non-woody
2228,2228,2228,13.599999995902181,3.630000000335276,0.0200000,0.0698131,0.0698131,0.0897073,0.1898608,0.1898608,0.1943994,0.2764254,0.2764254,0.2890974,0.2025549,0.2025549,0.2048333,woody
2229,2229,2229,14.199999995529652,3.719999998454005,0.0166667,0.1679856,0.2008577,0.2519576,0.2476581,0.2695896,0.2795964,0.3583295,0.3881429,0.4152564,0.2563754,0.2706142,0.2864038,woody
2230,2230,2230,16.799999991431832,3.850000001769513,0.0050000,0.1564392,0.1564392,0.1590958,0.2246078,0.2246078,0.2248607,0.3417238,0.3417238,0.3437651,0.2317039,0.2317039,0.2339961,non-woody
2231,2231,2231,9.999999996274710,2.359999998714775,0.0200000,0.1931086,0.1931086,0.3321081,0.2288086,0.2288086,0.2929687,0.3669247,0.3669247,0.4690214,0.2331715,0.2331715,0.2874379,woody
2232,2232,2232,10.999999996274710,2.439999999329448,0.0200000,0.4074883,0.4074883,0.5356066,0.3766289,0.3766289,0.4563200,0.5334204,0.5334204,0.6257367,0.3588597,0.3588597,0.4212963,woody
2233,2233,2233,19.799999995157123,3.360000000111759,0.0150000,0.1473843,0.1473843,0.1536860,0.2144438,0.2144438,0.2232143,0.3295855,0.3295855,0.3381643,0.2202878,0.2202878,0.2297593,non-woody
2234,2234,2234,14.800000004470348,3.620000002179295,0.0066667,0.1444894,0.1355631,0.1692983,0.2218419,0.2198247,0.2263811,0.3401099,0.3316315,0.3588175,0.2332292,0.2327614,0.2366652,non-woody
2235,2235,2235,30.200000004842877,7.180000000055879,0.0125000,0.4105591,0.4103079,0.4868422,0.3466530,0.3328986,0.4081742,0.5301235,0.5292575,0.5793678,0.3330447,0.3213020,0.3798929,woody
2236,2236,2236,41.399999992921948,9.349999999068677,0.0112500,0.2945485,0.2677723,0.4471265,0.2856513,0.2763178,0.3399282,0.4397864,0.4204405,0.5466831,0.2802335,0.2720863,0.3234012,woody
2237,2237,2237,38.999999988824129,18.510000000018628,0.0150000,0.0593686,0.0664595,0.1270659,0.1846283,0.1861736,0.2276756,0.2655824,0.2733983,0.3209748,0.1964026,0.1982494,0.2358433,non-woody
2238,2238,2238,191.999999996274710,110.709999997317780,0.0125962,0.1681429,0.1585550,0.4396035,0.2466996,0.2276021,0.4238415,0.3510051,0.3469843,0.5541685,0.2507915,0.2320687,0.4003528,non-woody
2239,2239,2239,39.999999981373549,11.960000000204891,0.0470000,0.5152799,0.5389980,0.6035329,0.3546134,0.3555001,0.4097687,0.5884205,0.6015036,0.6477311,0.3331883,0.3361498,0.3785249,woody
2240,2240,2240,8.600000003352761,2.209999999739229,0.0000000,0.3400849,0.3400849,0.3400849,0.2524957,0.2524957,0.2524957,0.4613467,0.4613467,0.4613467,0.2488152,0.2488152,0.2488152,woody
2241,2241,2241,28.400000002235174,6.360000000204891,0.0100000,0.4035722,0.3892131,0.5577421,0.3471431,0.3219963,0.4361092,0.5211604,0.5047064,0.6383443,0.3318397,0.3136111,0.4054428,woody
2242,2242,2242,11.999999992549419,2.910000000111759,0.0000000,0.1082998,0.1082998,0.1082998,0.2049951,0.2049951,0.2049951,0.3048973,0.3048973,0.3048973,0.2148765,0.2148765,0.2148765,non-woody
2243,2243,2243,15.399999994784594,6.600000000372529,0.0140000,0.3302742,0.3839907,0.4085532,0.2683930,0.3013528,0.3095120,0.4579892,0.5020460,0.5146770,0.2627849,0.2925890,0.2978736,woody
2244,2244,2244,17.999999994412065,3.540000000819564,0.0100000,0.2510232,0.2510232,0.2510232,0.2712796,0.2712796,0.2712796,0.4093238,0.4093238,0.4093238,0.2692049,0.2692049,0.2692049,woody
2245,2245,2245,15.200000010430813,3.519999999571592,0.0125000,0.3887003,0.3884358,0.4601189,0.3271300,0.3290042,0.3471655,0.5127205,0.5154917,0.5648232,0.3172159,0.3189436,0.3374052,non-woody
2246,2246,2246,14.799999995157123,3.579999999497086,0.0100000,0.3799216,0.3799216,0.4137342,0.4259408,0.4259408,0.4496403,0.5355607,0.5355607,0.5612149,0.4142864,0.4142864,0.4332104,woody
2247,2247,2247,22.999999990686774,3.759999999180436,0.0600000,0.5163149,0.5163149,0.5425775,0.3755368,0.3755368,0.3913206,0.5929995,0.5929995,0.6048880,0.3506397,0.3506397,0.3648837,woody
2248,2248,2248,13.200000001117587,2.810000000763684,0.0150000,0.4901439,0.4901439,0.5469869,0.4196161,0.4196161,0.4658207,0.5924271,0.5924271,0.6337479,0.3925563,0.3925563,0.4283595,woody
2249,2249,2249,14.600000008940697,2.510000000018626,,,,,,,,,,,,,,
2250,2250,2250,9.800000000745058,2.200000000186265,0.0200000,0.2048523,0.2048523,0.2048523,0.2671069,0.2671069,0.2671069,0.3785539,0.3785539,0.3785539,0.2679307,0.2679307,0.2679307,non-woody
2251,2251,2251,22.599999992176890,3.969999999199063,0.0133333,0.4465595,0.4267457,0.5111838,0.4740824,0.4813545,0.5111061,0.5857109,0.5823681,0.6271784,0.4525593,0.4685674,0.4753636,non-woody
2252,2252,2252,213.800000011920929,190.079999999124539,0.0132948,0.2014933,0.1923495,0.4112676,0.2329694,0.2263681,0.3712494,0.3624687,0.3548387,0.5176651,0.2323112,0.2267563,0.3429097,woody
2253,2253,2253,14.799999998882413,2.049999999906868,0.0050000,0.3167302,0.3167302,0.3379868,0.2430628,0.2430628,0.2575923,0.4359626,0.4359626,0.4492638,0.2373253,0.2373253,0.2492414,woody
2254,2254,2254,14.399999996647239,3.140000000726431,0.0166667,0.3173862,0.3149009,0.3820852,0.2846948,0.2972916,0.2976282,0.4533430,0.4571583,0.4939683,0.2783092,0.2863804,0.2910911,woody
2255,2255,2255,15.600000003352761,3.789999999515712,0.0166667,0.2884668,0.2860082,0.3536018,0.2695454,0.2695849,0.2967552,0.4309424,0.4281633,0.4765462,0.2649696,0.2644983,0.2866299,woody
2256,2256,2256,21.399999998509884,3.970000000409782,0.0200000,0.2936033,0.2678571,0.3533679,0.2853419,0.2633979,0.3603619,0.4364831,0.4108315,0.4884887,0.2781426,0.2602819,0.3424417,woody
2257,2257,2257,13.599999995902181,3.259999999739230,0.0100000,0.0695040,0.0566603,0.1738374,0.1673641,0.1626980,0.2080042,0.2627319,0.2554600,0.3352192,0.1754079,0.1724452,0.2082601,non-woody
2258,2258,2258,16.800000000745058,2.890000001005829,0.0133333,0.4279950,0.4280433,0.4353898,0.3660763,0.3662990,0.3802179,0.5275791,0.5275630,0.5330803,0.3389687,0.3394337,0.3521478,woody
2259,2259,2259,49.200000004842877,11.159999998714774,0.0133333,0.1376163,0.1068323,0.2467972,0.2126386,0.1977129,0.2575789,0.3246051,0.2993594,0.4069830,0.2199611,0.2085729,0.2582506,non-woody
2260,2260,2260,16.599999999627471,3.440000000540167,0.0200000,0.1045408,0.1045408,0.1431099,0.1954223,0.1954223,0.2068360,0.2938479,0.2938479,0.3187037,0.2024906,0.2024906,0.2100572,non-woody
2261,2261,2261,20.399999998509884,6.389999999888242,0.0144444,0.1632193,0.1470792,0.2040816,0.2157868,0.2108463,0.2421961,0.3454347,0.3329756,0.3770747,0.2230354,0.2193041,0.2462738,non-woody
2262,2262,2262,13.000000000000000,3.699999999441207,0.0125000,0.1514476,0.1462051,0.1870413,0.2136476,0.2154745,0.2220456,0.3277248,0.3234481,0.3504175,0.2174404,0.2160848,0.2309972,non-woody
2263,2263,2263,14.799999998882413,2.489999999608845,0.0200000,0.1843696,0.1843696,0.1843696,0.2373630,0.2373630,0.2373630,0.3596035,0.3596035,0.3596035,0.2408965,0.2408965,0.2408965,non-woody
2264,2264,2264,20.799999998882413,5.179999999403954,0.0125000,0.1947130,0.1893004,0.2617711,0.2492069,0.2444147,0.2879044,0.3711221,0.3652866,0.4238362,0.2528453,0.2479221,0.2865539,non-woody
2265,2265,2265,14.599999995902181,2.659999999646097,0.0200000,0.1573443,0.1573443,0.1573443,0.2114885,0.2114885,0.2114885,0.3269030,0.3269030,0.3269030,0.2128791,0.2128791,0.2128791,non-woody
2266,2266,2266,19.199999997392297,3.240000000074506,,,,,,,,,,,,,,
2267,2267,2267,28.200000001117587,9.039999998863786,0.0128571,0.3151831,0.3043200,0.4186186,0.2894377,0.2981434,0.3128619,0.4517922,0.4412600,0.5223977,0.2824956,0.2915743,0.3000740,woody
2268,2268,2268,18.200000002980232,4.070000001899898,0.0066667,0.2328834,0.1503151,0.4433575,0.2325915,0.2086963,0.3143865,0.3818840,0.3222969,0.5400674,0.2306646,0.2108053,0.3018821,non-woody
2269,2269,2269,15.000000003725290,2.699999999720603,0.0100000,0.2235667,0.2235667,0.2235667,0.2776805,0.2776805,0.2776805,0.3942134,0.3942134,0.3942134,0.2775892,0.2775892,0.2775892,non-woody
2270,2270,2270,18.799999995157123,6.540000001285224,0.0120000,0.1731192,0.1093103,0.3895807,0.2452412,0.2195951,0.3352723,0.3579691,0.3106539,0.5138428,0.2518614,0.2308507,0.3232699,non-woody
2271,2271,2271,15.400000000372529,4.239999999795109,0.0140000,0.1716622,0.1660665,0.2119236,0.2219332,0.2192764,0.2424067,0.3455974,0.3417918,0.3778130,0.2255303,0.2234467,0.2438760,non-woody
2272,2272,2272,12.000000007450581,3.229999999590218,0.0100000,0.3618132,0.3618132,0.3806452,0.2930646,0.2930646,0.3073491,0.4780624,0.4780624,0.4933253,0.2817269,0.2817269,0.2939971,woody
2273,2273,2273,8.800000000745058,2.150000000279396,0.0150000,0.2609653,0.2609653,0.2970247,0.2696775,0.2696775,0.2802083,0.4111581,0.4111581,0.4312744,0.2651440,0.2651440,0.2705376,woody
2274,2274,2274,11.800000000745058,2.909999999459833,0.0200000,0.4375060,0.5331044,0.5737340,0.3744937,0.4241345,0.4375640,0.5498206,0.6205287,0.6437082,0.3552940,0.3936145,0.4053962,woody
2275,2275,2275,11.000000001862645,2.769999999944121,0.0100000,0.4282570,0.4723741,0.5465352,0.3310426,0.3400910,0.3951943,0.5335475,0.5635074,0.6222628,0.3164764,0.3236238,0.3702945,woody
2276,2276,2276,17.000000000000000,3.119999998454004,0.0133333,0.2000659,0.2291667,0.2344709,0.2382661,0.2470131,0.2541506,0.3680103,0.3897181,0.3904164,0.2399646,0.2454166,0.2536002,non-woody
2277,2277,2277,218.400000002235174,164.949999998975557,0.0136364,0.1881992,0.1918373,0.3004926,0.2058573,0.2080505,0.2430288,0.3476523,0.3511738,0.4260634,0.2075388,0.2092723,0.2377543,woody
2278,2278,2278,29.200000006705523,11.710000002812594,0.0150000,0.1569943,0.1718780,0.2123382,0.2034917,0.2031569,0.2216351,0.3318896,0.3393788,0.3679304,0.2085343,0.2074579,0.2256940,woody
2279,2279,2279,22.399999998509884,4.800000000279397,0.0166667,0.1001783,0.1199618,0.1301491,0.1729033,0.1825416,0.1844651,0.2924889,0.3095371,0.3141346,0.1826744,0.1908247,0.1939203,non-woody
2280,2280,2280,46.400000004097819,25.490000000260768,0.0144000,0.0255384,0.0086760,0.1738741,0.1466318,0.1421738,0.1818378,0.2330556,0.2212834,0.3261455,0.1584702,0.1549739,0.1917831,non-woody
2281,2281,2281,15.399999994784594,2.839999999050051,0.0133333,0.1908239,0.2229012,0.2269356,0.1975255,0.1944639,0.2104374,0.3446116,0.3564039,0.3718076,0.1987419,0.1943900,0.2097941,non-woody
2282,2282,2282,39.599999995902181,20.419999998081472,0.0133333,0.1309857,0.1296284,0.2901024,0.1865631,0.1880906,0.2527424,0.3093787,0.3116601,0.4300126,0.1923123,0.1933616,0.2503671,woody
2283,2283,2283,17.200000004842877,3.749999999441207,0.0166667,0.1601480,0.1656668,0.2098701,0.2086091,0.2145187,0.2225960,0.3288790,0.3333333,0.3643819,0.2104503,0.2155535,0.2217732,non-woody
